Impure / poisonous,NOXIOUS,harmful or poisonous.,Many pesticides are highly TOXIC.
Impure / poisonous,TOXIC,harmful or poisonous.,The yes vote was VITIATEd by the low turnout in the election.189.
Impure / poisonous,VITIATE,harm or spoil.,Half of all fetuses with the syndrome have a CONGENITAL heart defect.
Inborn / firmly fixed,CONGENITAL,inborn.,Having turkey on Thanksgiving is a tradition that's ENTRENCHED in American culture.
Inborn / firmly fixed,ENTRENCHED,firmly fixed.,An INHERENT distrust of strangers.
Inborn / firmly fixed,INHERENT,existing in someone or something as a permanent and inseparable quality.,He possess an INNATE knowledge of right and wrong.
Inborn / firmly fixed,INNATE,inborn.,Generosity was an INTRINSIC part of her nature.190.
Inborn / firmly fixed,INTRINSIC,relating to the essential nature of something.,In fact his mental ACUITY has grown stronger over the past year.
Intelligent,ACUITY,sharpness of mind; vision;etc.;,His business ACUMEN helped him to succeed where others had failed.
Intelligent,ACUMEN,insight.,That was a very ASTUTE observation.
Intelligent,ASTUTE,clever; showing good judgment.,The DISCERNING customer will recognize this as a high quality product.
Intelligent,DISCERNING,showing good judgment.,A DISCRIMINATING interior designer.
Intelligent,DISCRIMINATING,having excellent taste or judgment.,She offered some really interesting; INSIGHTFUL observation.
Intelligent,INSIGHTFUL,having good judgement.,JUDICIOUS use of one's money.
Intelligent,JUDICIOUS,showing good judgement.,It was very PERCEPTIVE of you to notice that.
Intelligent,PERCEPTIVE,showing good judgement.,The brilliant lawyer was known for his PERSPICACIOUS deductions.
Intelligent,PERSPICACIOUS,showing good judgement.,If such drugs pose health risks; it's PRUDENT to restrict their use. SAGACIOUS wise
Intelligent,PRUDENT,wise.,He is a SAGACIOUS leader.
Intelligent,SAGE,wise.,He was famous for his SAGE advice to younger workers.
Intelligent,SAVANT,a learned scholar.,Life gave him what he wanted; and he emerged as a business SAVANT.191.
Persuade,COAX,persuade using flattery.,He COAXed her to sing; but she refused.
Persuade,COGENT,logical and convincing.,She put forward some COGENT reasons for abandoning the plan.
Persuade,ENJOIN,urge strongly.,The doctor ENJOINed a strict diet to the patient.
Persuade,EXHORT,to urge or persuade.,The media have been EXHORTing people to come to the demonstration.
Persuade,INDUCE,to persuade.,She INDUCEd a person to buy a raffle ticket.
Persuade,URGE,to persuade.,Police are urging anyone who saw the accident to contact them immediately.192.
Cannot be defended,INDEFENSIBLE,can not be defended.,The assemblyman was accused of defending the INDEFENSIBLE.
Cannot be defended,UNTENABLE,can not be defended.,I find your theory UNTENABLE and therefore i am rejecting it.193.
Careful / precise,CONSCIENTIOUS,showing great care and effort.,He is CONSCIENTIOUS with regard to his duties as eaminer.
Careful / precise,FASTIDIOUS,reuiring or characteried by ecessie care.,Een at the less etreme cams security rocedures remain FASTIDIOUS.
Careful / precise,METICULOUS,showing great care about minute details.,The lab technicians must be METICULOUS in their measurements to obtain eact results.
Careful / precise,PUNCTILIOUS,showing great attention to actions or details.,He was PUNCTILIOUS about being ready eactly on time.
Careful / precise,PURISTS,someone who insists on great recision and correctness.,PURISTS may not aroe of the changes made to the tet of the lay.
Careful / precise,SCRUPULOUS,showing great care towards accuracy and detail.,He was SCRUPULOUS about the choices he made.194.
Concerned only with pleasure,HEDONISM,the ursuit of leasure.,The hedonistic hilosohy of eat drin and be merry because tomorrow we die
Concerned only with pleasure,SYBARITE,someone who follows leasure and luury.,ared who used to be the eitome of Chicagos wealthy SYBARITEs went banrut in
Deceptive reasoning,PETTIFOGGING,engaging in deception.,Nobody liked her because she was always PETTIFOGGING.
Deceptive reasoning,SOPHISTRY,the use of clever; but deceptive reasoning.,The judge rejected the local authority's argument as mere SOPHISTRY.196.
Exaggerated behavior,HISTRIONIC,overly dramatic behaviour.,She was used to her mother's HISTRIONICs.
Exaggerated behavior,MELODRAMATIC,overly dramatic behaviour.,It is a MELODRAMATIC plot full of deceit and murder.197.
Exclude / forbid,OSTRACIZE,exclude from a group or society.,His friends OSTRACIZEd him after his father's arrest.
Exclude / forbid,OUTLAW,ban or forbid.,There are plans to OUTLAW the carrying of knives.
Exclude / forbid,PARIAH,a person who has been rejected from society.,Because of his religious beliefs; he became a PARIAH in the village.
Exclude / forbid,PROSCRIBE,ban or forbid.,The new law PROSCRIBEd drinking alcohol on the street.
Exclude / forbid,SHUN,ignore or reject.,She has been SHUNned by her neighbors.
Exclude / forbid,TABOO,proscribed by society as improper or unacceptable.,TABOO against first cousin marriage has always been in place customarily.
Fine / delicate,NUANCES,a very fine difference.,He watched her face intently to catch every nuance of expression.
Fine / delicate,SUBTLE,very delicate or fine.,The fragrance is a SUBTLE blend of jasmine and sandalwood.199.
Frank,CANDID/CANDOR,frank or direct.,To be candid; I can't stand her.
Frank,FORTHRIGHT,frank or direct.,He was known for his FORTHRIGHT manner.200.
Frequent traveler,ITINERANT,constantly moving from place to place.,The same day; an ITINERANT preacher came to the village.
Frequent traveler,PERIPATETIC,constantly moving from place to place.,Her father was in the army and the family led a PERIPATETIC existence.201.
Fully satiated,GRATIFY,satisfy an appetite or desire fully.,He only gave his consent in order to GRATIFY her wishes.
Fully satiated,QUENCH,satisfy an appetite; thirst or desire fully.,You can QUENCH your thirst for craft beers at specialty pubs.
Fully satiated,REPLETE,full of or filled with.,Literature is REPLETE with drama and excitement.
Fully satiated,SATE,satisfy an appetite or desire fully.,I have SATEd my curiosity and will happily skip the next.
Fully satiated,SATIATE,satisfy an appetite or desire fully.,Protein and fat keep you SATIATEd; so you don't want another snack 30 minutes later.
Fully satiated,SATURATE,to soak or fill completely.,The company had SATURATEd the market for personal computers.
Fully satiated,SLAKE,satisfy an appetite or desire fully.,His thirst was SLAKEd; so he turned away from the lake.
Fully satiated,SUFFICE,be enough.,A brief note or a phone call will SUFFICE.202.
Fussy,FINICKY,very fussy.,Even the most FINICKY eater will find something to eat.
Fussy,NITPICKING,find faults with minor details.,Some readers will surely perceive our critique as NITPICKING Khans errors.
Fussy,PERSNICKETY,very fussy.,The search function proves to be either useless or extremely PERSNICKETY.
Fussy,SQUEAMISH,easily disgusted.,This movie is not for the SQUEAMISH.
Fussy,STICKLER,someone who insists that things are done in a certain way.,It might seem that you're being a STICKLER for rules.]203.
Hint / indirect reference,ALLUDE/ALLUSION,refer to something indirectly.,Try not to allude to this matter in his presence because the topic annoys him.
Hint / indirect reference,CUE,a hint.,Temperature is often a CUE to enter or emerge from hibernation.
Hint / indirect reference,HINT,indirect reference.,He resented any HINT that he might be to blame.
Hint / indirect reference,IMPLICIT,understood without being stated clearly.,IMPLICIT in his speech was the assumption that they were guilty.
Hint / indirect reference,INNUENDO,refer to something indirectly.,Because the movie is full of sexual INNUENDOs we did not bring the children.
Hint / indirect reference,INSINUATE,refer to something indirectly.,The article INSINUATEd that he was having an affair with his friend's wife.
Hint / indirect reference,TACIT,understood without being stated clearly.,She gave a TACIT approval by smiling and wining.
Hint / indirect reference,X BLATANT,obvious and offensive.,Websites clamoring for traffic are resorting to blatant bribery.
Hint / indirect reference,X EXPLICIT,clear and direct.,The plot of 9/11 attac was an explicit act of violence.204.
Huge,BEHEMOTH,a huge person or thing.,Its tough for BING to compete with the BEHEMOTH search engines like Google.
Huge,COLOSSAL,huge.,The singer earns a COLOSSAL amount of money.
Huge,GARGANTUAN,huge.,A GARGANTUAN corruption scandal.
Huge,GIGANTIC,huge.,The problem was beginning to take on GIGANTIC proportions.
Huge,HUMONGOUS,huge.,You may look a little silly making phone calls; holding the HUMONGOUS Galaxy Note up
Huge,LEVIATHAN,anything of immense size and power.,The LEVIATHAN of government bureaucracy.
Huge,MAMMOTH,huge.,This is a MAMMOTH organization.
Huge,MONOLITHIC,huge,The suburbs are also becoming ever less MONOLITHIC.
Huge,MONUMENTAL,huge.,Gibbon's MONUMENTAL work The Rise and Fall of the Roman Empire.
Huge,PRODIGIOUS,huge.,He impressed everyone with his PRODIGIOUS memory.
Huge,TITANIC,huge.,This is a TITANIC struggle between good and evil.205.
Loss energy,DISCOURSE,a long debate; discussion or lecture.,A DISCOURSE on issues of gender and sexuality.
Loss energy,DISSERTATION,a long essay on a subject.,He is currently writing a DISSERTATION.
Loss energy,RHETORIC,exaggerated or pompous speech intended to impress.,His offers of compromise were mere RHETORIC.
Loss energy,THESIS,a long essay on a subject.,Students must submit a THESIS on an agreed subject within four years.206.
Mistake / act done carelessly,BOTCH,do something badly or carelessly.,The work they did on the house was a BOTCHed job.
Mistake / act done carelessly,BUNGLE,do something awkwardly or carelessly.,He was caught during his BUNGLEd attempt to burgle the bank.
Mistake / act done carelessly,FAUX PAS,a mistake in a social situation.,His outbursts and FAUX PAS often triggered national debates.
Mistake / act done carelessly,GAFFE,a mistake in a social situation.,He made some real GAFFEs early in his career.
Mistake / act done carelessly,MALAPROPISM,the act of using words wrongly.,One of the things George W. Bush is known for is his MALAPROPISMs.
Mistake / act done carelessly,MISNOMER,a wrong name.,Villa was a MISNOMER - the place was no more than an old farmhouse.
Mistake / act done carelessly,TACTLESS,lacking tact.,It was TACTLESS of you to comment on his hair!
Mistake / act done carelessly,X FINESSE,skill in handling a difficult or highly sensitive situation.,She lacks the quickness of her opponents; but has more finesse.207.
Pertaining to religion,AGNOSTIC,one who doesn't know whether God exists.,She grew up in an AGNOSTIC household.
Pertaining to religion,ATHEIST,one who does not believe in God.,Nearly two in ten Americans say they are ATHEIST; agnostic or nothing in particular.
Pertaining to religion,PROSELYTIZE,try to convert someone's beliefs or religion.,Christian groups were arrested for trying to PROSELYTIZE people.
Pertaining to religion,THEIST,one who believes in God.,No THEIST will do any action that disrespects God.
Pertaining to religion,THEOLOGY,study of Gods or relilgions.,He has got a degree in THEOLOGY.208.
Place side by side,ABUT,to be adjacent to.,His land ABUTs a village.
Place side by side,ADJACENT,lying close or near.,The planes landed on ADJACENT runways.
Place side by side,CONTIGUOUS,adjacent.,Most units have private outdoor space CONTIGUOUS to the apartment.
Place side by side,JUXTAPOSITION,an instance of placing things side by side.,The JUXTAPOSITION of black-and-white sketches with color prints.209.
Blame worthy / guilty,CULPABLE,deserving blame.,The accident was the result of a CULPABLE failure to consider the risks involved.
Blame worthy / guilty,REPREHENSIBLE,deserving blame or criticism.,His conduct was thoroughly REPREHENSIBLE.210.
Careless / dirty,DISHEVELED,untidy or disorganized.,He looked very tired; DISHEVELED and very pale.
Careless / dirty,GAUCHERIE,awkwardness or tactlessness.,She never took her brother to parties because of his GAUCHERIE.
Careless / dirty,RUMPLED,disorderly or wrinkled.,She sat on the armchair and ran her fingers through her RUMPLED hair.
Careless / dirty,SHABBY,having a slovenly or unkempt appearance.,The outside of the house was beginning to look SHABBY.
Careless / dirty,SHODDY,of poor quality.,It's clear now that SHODDY construction played as big a role in this disaster.
Careless / dirty,SLOPPY,careless.,There is a difference between a high-functioning workaholic and a SLOPPY workaholic.
Careless / dirty,SLOVENLY,untidy or careless.,When this is performed in a SLOVENLY manner the impression is bad.
Careless / dirty,UNKEMPT,untidy or disorganized.,His hair is long and UNKEMPT; his face and body emaciated.211.
Confirm / support,AFFIRM,confirm.,Both sides AFFIRMed their commitment to the cease-fire.
Confirm / support,CLINCH,settleconclusively.,They CLINCHed the deal.
Confirm / support,CONFIRM,make sure,Rumors of job losses were later CONFIRMed.
Confirm / support,CORROBORATE,confirm.,We need to CORROBORATE the findings.
Confirm / support,ENDORSE,support something.,The world leaders ENDORSEd a ban on land mines.
Confirm / support,RATIFY,give a formal agreement.,They have yet to RATIFY the treaty.
Confirm / support,SUBSTANTIATE,confirm something by providing evidence.,The results of the tests SUBSTANTIATEd his claims.
Confirm / support,TESTIFY,confirm something as a fact.,Frequent name changes TESTIFY the political turbulence that the country has suffered.
Confirm / support,VALIDATE,make something valid.,There are many variables to be considered before one can VALIDATE this hypothesis.212.
Deadlock,IMPASSE,a situation where no progress is possible.,The peace talks reached an IMPASSE.
Deadlock,STALEMATE,a situation where no progress is possible.,Talks between union and management resulted in a STALEMATE.213.
Disrespected sacred things,BLASPHEMY,disrespectful attitude towards sacred things.,Protests over BLASPHEMY in the arts are not new.
Disrespected sacred things,DESECRATE,treat sacred things with disrespect.,Please do not DESECRATE the monument or surrounding area.
Disrespected sacred things,IMPIOUS,disrecpectful towards God or religion.,The IMPIOUS man began to pray in an inappropriate fashion.
Disrespected sacred things,PROFANE,showing a disrespectful attitude towards sacred things.,Tourists are urged not to be PROFANE in holy places by wearing improper clothes.
Disrespected sacred things,SACRILEGE,treat sacred things with disrespect.,Some were rumored to have hired a taxi for the climb; SACRILEGE for a true pilgrim.
Disrespected sacred things,X CONSECRATE,make something sacred.,Let the presence of your own heroic dead consecrate this monument.
Disrespected sacred things,X SACROSANCT,extremely sacred.,A sacrosanct chamber in the temple.214.
Firm / unchanging,IMMUTABLE,unchanging.,This decision should not be seen as IMMUTABLE.
Firm / unchanging,INVARIABLE,unchanging.,Her routine was INVARIABLE.
Firm / unchanging,STEADFAST,firm and determined.,He was STEADFAST in his beliefs and tactful in his negotiations.215.
Free from blame,ABSOLVE,free someone from blame.,The court ABSOLVEd her of guilt in his death.
Free from blame,ACQUIT,free someone from blame.,The jury ACQUITted him of murder.
Free from blame,EXCULPATE,free someone from blame.,The defendant was able to EXCULPATE himself from the harm caused.
Free from blame,EXONERATE,free someone from blame.,The police report EXONERATEd Lewis from all charges of corruption.
Free from blame,VINDICATE,free someone from blame.,There was not enough evidence against him; so the court VINDICATEd him.216.
Harmless / kind,BENIGN,kind.,A BENIGN king.
Harmless / kind,INNOCUOUS,harmless.,An INNOCUOUS home remedy.217.
Healing,CURATIVE,curing.,The CURATIVE properties of herbs are well known.
Healing,THERAPEUTIC,curing or healing.,This plant serves as a theraputic substance during illness.218.
Healthy looking,CURATIVE,curing.,The CURATIVE properties of herbs are well known.
Healthy looking,THERAPEUTIC,curing or healing.,This plant serves as a theraputic substance during illness.219.
Helpful,OFFICIOUS (-),intrusively offering help.,The officious man didn't realize that his help was not needed.
Helpful,SOLICITOUS,showing interest or concern.,The son was SOLICITOUS about his father's health.220.
Left over,MODICUM,a small amount.,He does not have a MODICUM of sense.
Left over,REMNANT,a small remaining part.,The shop is selling REMNANTs of cloth at half price.
Left over,TRACE,a small amount.,The element has a TRACE of copper in its composition.
Left over,VESTIGE,a small amount.,Not a VESTIGE remains of the former elegance of the house.221.
Mutual agreement,CONSENSUS,a general agreement.,Each report represents a CONSENSUS among hundreds of leading scientists.
Mutual agreement,UNANIMOUS,in complete agreement.,The jury returned a UNANIMOUS verdict of not guilty.
Mutual agreement,X VETO,the right to reject.,The governor used his veto to block the proposal.222.
Not thoroughly,CURSORY,not done thoroughly.,CURSORY reading of the new testament
Not thoroughly,PERFUNCTORY,not done thoroughly.,Many institutions provide only PERFUNCTORY advising and/or counseling
Not thoroughly,SUMMARILY,done quickly ; in a summarily manner.,The suspected spy as SUMMARILY executed.223.
Physically strong,ROBUST,strong and healthy.,The candidate for the football team had a ROBUST physique.
Physically strong,RUGGED,rough; harsh.,The traditional view of society as a collection of RUGGED individualists is wrong.
Physically strong,STURDY,strong; well- built.,The vehicle is STURDY enough to withstand rough terrain.224.
Punish,CONDEMN,sentence to punishment.,To CONDEMN a murderer to life imprisonment.
Punish,CONVICT,show to be guilty.,He was CONVICTed of fraud.
Punish,IMMURE,imprison.,At the age of 86; he was IMMUREd for treason.
Punish,INCARCERATE,imprison.,Thousands were INCARCERATEd in labor camps.
Punish,SENTENCE,condemn to punishment.,The person was SENTENCEd to 10 years of rigorous punishment
Punish,X AMNESTY,freedom from punishment.,The president granted a general amnesty for all political prisoners.
Punish,X CONDONE,to forgive (an offense).,The college cannot condone any behavior that involves illicit drugs.
Punish,X REPRIEVE,to delay the sentence of (a condemned person).,He is a a reprieved murderer.225.
Active / speed up,CATALYST,a person or thing that precipitates a change.,His imprisonment served as the CATALYST that helped transform social unrest into
Active / speed up,ENGENDER,cause; or give rise to.,Hatred ENGENDERs violence.
Active / speed up,EXPEDIENT,tending to promote a proposed object.,A pragmatic politician; he was guided by what was EXPEDIENT rather than by what was
Active / speed up,FACILITATE,make something easier.,The new trade agreement should FACILITATE more rapid economic growth.
Active / speed up,KINDLE,to excite or stir up.,The soft music and dim lights in our favorite restaurant always KINDLE romance.
Active / speed up,PRECIPITATE,cause something to happen suddenly.,Failure would probably PRECIPITATE an early presidential election.
Active / speed up,PROD,to rouse or incite.,I PRODded him to avenge his humiliation.
Active / speed up,PROMPT,urge (someone to do something).,A noise PROMPTed the guard to go back and investigate.
Active / speed up,PROPEL,to impel or urge.,Urgent need of money PROPELled him to take a job.
Active / speed up,SPUR,encourage or urge.,Economists are talking of lowering interest rates to SPUR spending.226.
Counter attack,REPRISAL,an act of retaliation.,They did not want to give evidence because of the fear of REPRISAL.
Counter attack,RETALIATE,make a counterattack.,The boy hit his sister; who RETALIATEd by kicking him.227.
Embarrass,ABASH,embarrass someone.,I was ABASHed by the magnitude of the others generosity so I donated twenty
Embarrass,DISCOMFIT,to make uneasy; confused; or embarrassed.,He was not DISCOMFITed by the unusual request.
Embarrass,MORTIFY,embarrass or humiliate someone.,She was mortified to realize he had heard every word she said.228.
Exclude,BANISH,remove someone from a place or society.,He was BANISHed to Australia; where he died five years later.
Exclude,DEPORT,expel someone from a country.,He was DEPORTed as soon as he landed abroad because his documents were fake.
Exclude,EXCOMMUNICATE,expel from membership or participation in any group; association; etc.;,They were EXCOMMUNICATEd from the governing body because of their illegal
Exclude,EXPEL,remove someone from a place.,She was EXPELled from school at 15.
Exclude,EXTRADITE,hand someone over to the authorities of another country.,The government attempted to EXTRADITE the suspect from Canada to the U.S.229.
Fashion,FADDISH,in fashion.,Technology is not simply a collection of FADDISH products that are fun to use.
Fashion,VOGUE,fashion.,Sixties music has come back into VOGUE.230.
Exaggerated,HYPERBOLE,obvious and intentional exaggeration.,The film is being promoted with all the usual HYPERBOLE.
Exaggerated,X UNDERPLAY,to de- emphasize; downplay.,The coach is underplaying the team's poor performance.
Exaggerated,X UNDERSTATE,to de- emphasize; downplay.,It would be a mistake to understate the seriousness of the problem.231.
Give out,EMANATE,to flow or come out of.,Greenhouse gases EMANATE from sources all over the world.
Give out,EMIT,to give or let out.,The metal container began to EMIT a clicking sound.
Give out,RADIATE,to emit heat; light; radiation; etc.;,It must RADIATE energy back into space as quickly as it receives it.232.
Spread,DIFFUSE,spread,The active ingredient DIFFUSEs slowly through the coating.
Spread,DISSEMINATE,spread information; opinion;etc.;,Their findings have been widely DISSEMINATEd.
Spread,PROMULGATE,to make widespread,Their answer was to PROMULGATE an alternative vision around which peace loving
Spread,PROPAGATE,to spread a belief; practice; etc.;,Television advertising PROPAGATEs a false image of the ideal family.233.
To burn,COMBUST,to burn.,It doesn't COMBUST even when you try to light it on fire.
To burn,INCINERATE,to burn or reduce to ashes.,Holland; unlike some other countries; INCINERATEs much of its waste.
To burn,KINDLE,to begin to burn.,We watched as the fire slowly KINDLEd.234.
Harsh / biting / sharp,ACERBIC,harshly bitter.,The letter was written in her usual ACERBIC style.
Harsh / biting / sharp,ACRIMONIOUS,caustic; stinging; or bitter in nature.,His parents went through an ACRIMONIOUS divorce.
Harsh / biting / sharp,ASPERITY,harshness of tone or manner,he pointed this out with some asperity
Harsh / biting / sharp,CAUSTIC,severely critical or sarcastic.,The critic's CAUSTIC remarks angered the hapless actors who were the subjects of his
Harsh / biting / sharp,INCISIVE,biting or sarcastic.,Both sides had their chances; but the visitors looked more INCISIVE in the verbal
Harsh / biting / sharp,MORDACIOUS,biting sarcasm or invective,His words can be mordacious to the extreme!
Harsh / biting / sharp,TRENCHANT,biting or caustic.,He was shattered by the TRENCHANT criticism.235.
Hesitate on moral ground,COMPUNCTION,any uneasiness or hesitation about the rightness of an action.,She felt no COMPUNCTION about quitting her job.
Hesitate on moral ground,MISGIVINGS,worry; fear or doubt.,I had serious MISGIVINGS about going on the trip.
Hesitate on moral ground,QUALMS,apprehensiveness or uneasiness; misgiving.,He had been working very hard; so he had no QUALMS about taking a few days off.
Hesitate on moral ground,SCRUPLES,a doubt or hesitation as to what is morally right.,He had no SCRUPLES about spying on her.236.
Miscellaneous,ACCOST,to approach someone aggressively or confront them.,She was ACCOSTed in the street by a complete stranger.
Miscellaneous,ANECDOTE,a short; amusing story.,The book is a rich store of ANECDOTEs.
Miscellaneous,BASK,to enjoy a pleasant situation.,He deserved to BASK in the glory of discovery.
Miscellaneous,BROACH,bring up a sensitive issue for discussion.,She was dreading to BROACH the subject of money with her father.
Miscellaneous,CONJURE,bring something up out of nowhere; as if by magic.,He could CONJURE coins from behind people's ears.
Miscellaneous,CORPOREAL,related to the body.,CORPOREAL lashes in public disturbed the peace in the region.
Miscellaneous,EUPHEMISM,a less direct or less harsh word.,User fees is just a politician's EUPHEMISM for taxes.
Miscellaneous,INEFFABLE,incapable of being described in words.,The gift of being able to witness that transformation is INEFFABLE.
Miscellaneous,INEVITABLE,unavoidable.,It seems INEVITABLE that interest rates will rise.
Miscellaneous,JADED,bored or tired of something.Example: It was a meal to tempt even those with the mostJADED appetites.,It was a meal to tempt even those with the most
Miscellaneous,LINCHPIN,a person or thing regarded as an essential element.,Nurses are the LINCHPIN of our health center.237.
Place of safety,ASYLUM,a safe place of refuge.,The number of people who sought ASYLUM in industrialized countries fell last year.
Place of safety,HARBOR,a place of shelter or refuge.,The old inn was a HARBOR for tired travelers.
Place of safety,HAVEN,any place of shelter and safety.,They are welcome to the harbor they seek.
Place of safety,X PERSECUTE,harass someone.,Throughout history; people have been persecuted for their religious beliefs.238.
Revenge,RETRIBUTION,punishment or revenge.,People are seeking RETRIBUTION for the latest terrorist outrages.
Revenge,VENGEANCE,revenge.,He swore VENGEANCE on his child's killer.
Revenge,VINDICTIVE,wanting revenge.,He accused her of being VINDICTIVE.239.
Rule / law / principle,AXIOMS,a general truth.,The old axiom that you can only succeed through hard work.
Rule / law / principle,CANONS,a fundamental principle or general rule.,The CANONS of good behavior.
Rule / law / principle,DICTUM,a saying.,Remember the 'last hired first fired' DICTUM.
Rule / law / principle,DOCTRINE,a belief or principle.,He was deeply committed to political DOCTRINEs of social equality.
Rule / law / principle,DOGMAS,a belief or principle.,He can accept nothing as fact that tells against his dogma.
Rule / law / principle,MANDATE,a command or order.,The president had a clear MANDATE to end the war.
Rule / law / principle,TENETS,a belief or principle.,Non-violence is the central tenet of their faith.240.
Self contradiction,IRONY,an outcome of events contrary to what was expected.,The IRONY is that when he finally got the job; he discovered that he didn't like it.
Self contradiction,PARADOX,a self- contradictory proposition.,It is a curious PARADOX that professional comedians often have unhappy personal
After effect,RAMIFICATION,a result; esp one that complicates things.,These issues have powerful personal and political RAMIFICATIONs.
After effect,REPERCUSSION,an effect or result of an action.,The REPERCUSSIONs of the quarrel were widespread.242.
To stir up /revolt,INCITE,to stir up or provoke to action.,They were accused of inciting the crowd to riots.
To stir up /revolt,INSTIGATE,to stir up or provoke to action.,They were accused of instigating racial violence.
To stir up /revolt,PROVOKE,to stir up or provoke to action.,The announcement PROVOKEd a storm of protest from the general public.
To stir up /revolt,SEDITION,incitement or rebellion.,Two journalists were charged with SEDITION.243.
Universal,CATHOLIC,universal.,Unlike his father's; Tom's beliefs are CATHOLIC in nature.
Universal,GENERIC,applicable or referring to a whole class or group; general.,Broadband is a GENERIC term for any high-speed connection to the Internet.
Universal,UNIVERSAL,applicable to everything or everyone.,Such problems are a UNIVERSAL feature of old age.244.
Variety,DIVERSITY,variety.,There is a need for greater DIVERSITY and choice in education.
Variety,ECLECTIC,selecting or choosing from various sources.,The ECLECTIC collection of furniture did not appeal to them.
Variety,MOTLEY,a varied mixture of things.,The room was filled with a MOTLEY collection of furniture and paintings.
Variety,MULTIFACETED,having many aspects or features.,This is a a complex and MULTIFACETED problem.
Variety,MULTIFARIOUS,numerous and varied.,The more open and MULTIFARIOUS the city becomes; the more it attracts people who
Variety,SUNDRY,various or diverse.,On what basis will these SUNDRY expenses be met?
Variety,VARIEGATE,make something more diverse or varied.,This is a a plant with VARIEGATEd leaves.
Variety,VERSATILE,having or capable of many uses.,He's a VERSATILE actor who has played a wide variety of roles.245.
Village  like,BUCOLIC,related to rural life,Apple orchards nearby add to the BUCOLIC charm.
Village  like,PASTORAL,related to rural life.,In these stories of PASTORAL life; we find an understanding of the daily tasks of village
Village  like,RUSTIC,related to rural life.,This is a typical old cottage full of RUSTIC charm.246.
Puzzling,CONUNDRUM,a confusing question or a problem.,Astronomers have proposed two solutions to this CONUNDRUM.
Puzzling,CRYPTIC,difficult to understand.,I shall be careful in future not to make my remarks so CRYPTIC.
Puzzling,ENIGMA,a mysterious thing.,To me; he has always been an ENIGMA - one minute completely insensitive; the next
Puzzling,GARBLE,make something confusing or difficult to understand.,The sentence is so GARBLEd that you have to sort each word; trying to figure out what
Puzzling,INSCRUTABLE,impossible to understand.,The killer left no clues; and the murder remains an INSCRUTABLE mystery.
Puzzling,INTRIGUE,a fascinating or mysterious quality.,The actor's latest movie is full of INTRIGUE.
Puzzling,LABYRINTH,a complex or intricate situation.,After the death of her daughter; she wandered in a LABYRINTH of sorrow.
Puzzling,MAZE,a complex or confusing situation.,Her petition was lost in a MAZE of bureaucratic red tape.
Puzzling,RUNIC,mysterious.,RUNIC inscriptions have an air of mystery about them; because they're so hard to read.247.
Rude,BOOR,a rude; insensitive person.,If you answer the question rudely; you would come across as a BOOR.
Rude,BRUSQUE,rude or harsh.,The doctor spoke in a BRUSQUE tone.
Rude,CURT,rude or harsh.,A CURT note of rejection arrived from the company director.
Rude,TERSE,rude or harsh.,After failing miserably in the olympics; a TERSE welcome greeted his return.248.
Self- obsessed,EGOCENTRIC,self- centered.,Young children are usually EGOCENTRIC.
Self- obsessed,EGOTIST,a self- centered person.,You need not be an EGOTIST to succeed in politics.
Self- obsessed,NARCISSIST,someone intensely concerned with only his or her own self or interests.,A NARCISSIST is his own best friend.
Self- obsessed,X SELF- DEPRECATORY,belittling or undervaluing oneself.,He gave a self-deprecating reaction.
Self- obsessed,X SELF- EFFACING,humble or modest.,He was a shy; self-effacing man.249.
Shy,COY,shy.,A COY expression on her face.
Shy,DIFFIDENCE,shyness.,With habitual DIFFIDENCE; she handed a new manuscript to me.
Shy,INTROVERT,a shy or reserved person.,He was described as an INTROVERT; a reserved man who spoke little.
Shy,RESERVED,quiet or shy.,He was unemotional and RESERVED.
Shy,RETIRING,shy,Given Susan's RETIRING personality; no one expected her to take up public speaking.
Shy,TIMID,indicating shyness or fear.,Deers are naturally TIMID creatures.
Shy,TIMOROUS,indicating shyness or fear.,She started delivering her speech with a TIMOROUS tone.
Shy,INADVERTENTLY,unintentionally.,Some carnivores may INADVERTENTLY become trapped while pursuing their prey
Shy,UNWITTINGLY,unintentionally.,She had broken the law UNWITTINGLY; but she had still broken it.250.
Uninteresting,NONDESCRIPT,lacking interesting features.,The private detective was a short; NONDESCRIPT fellow.
Uninteresting,X CONSPICUOUS,attracting attention.,Mary's red hair always made her conspicuous at school.251.
Widespread,CONTAGIOUS,tending to spread.,Pertussis; known commonly as whooping cough; is a highly CONTAGIOUS disease.
Widespread,ENDEMIC,confined to a particular place or people.,Food shortages and starvation are ENDEMIC in certain parts of the world.
Widespread,EPIDEMIC,widespread.,Stagnating water will shortly add the peril of EPIDEMIC disease.
Widespread,PANDEMIC,occurring throughout the country.,A flu PANDEMIC occurred three times in the last century.
Widespread,RAMPANT,growing or developing unchecked.,Corruption is RAMPANT in the central government.252.
Working under another,SUBORDINATE,a person who is working under the authority of a superior.,The General Manager provides advice to SUBORDINATE managers on work and policy
Working under another,UNDERLING,a subordinate.,He dishes out orders to his UNDERLING.
Working under another,UNDERSTUDY,an actor who learns the part of another actor in a play so that they can play thatpart if required.,She worked as an UNDERSTUDY to Meryl Streep.253.
Polish / renovate,BURNISH,to polish.,When the floor is dry apply a lubricant and BURNISH when dry.
